date,gold_price,usd_idr,inflation,interest_rate
8/22/2016,629000,13211.5,0.0279,0.0525
8/23/2016,628000,13219,0.0279,0.0525
8/24/2016,629000,13247.5,0.0279,0.0525
8/25/2016,627000,13241.5,0.0279,0.0525
8/26/2016,626000,13206,0.0279,0.0525
8/27/2016,625000,13206,0.0279,0.0525
8/28/2016,625000,13206,0.0279,0.0525
8/29/2016,626000,13265,0.0279,0.0525
8/30/2016,627000,13277.5,0.0279,0.0525
8/31/2016,622000,13267.5,0.0279,0.0525
9/1/2016,622000,13268,0.0307,0.0525
9/2/2016,623000,13247,0.0307,0.0525
9/3/2016,627000,13247,0.0307,0.0525
9/4/2016,627000,13247,0.0307,0.0525
9/5/2016,627000,13152.5,0.0307,0.0525
9/6/2016,626000,13126.5,0.0307,0.0525
9/7/2016,630000,13085,0.0307,0.0525
9/8/2016,629000,13062.5,0.0307,0.0525
9/9/2016,627000,13099.5,0.0307,0.0525
9/10/2016,624000,13099.5,0.0307,0.0525
9/11/2016,624000,13099.5,0.0307,0.0525
9/12/2016,624000,13099.5,0.0307,0.0525
9/13/2016,624000,13170,0.0307,0.0525
9/14/2016,623000,13204.5,0.0307,0.0525
9/15/2016,625000,13175,0.0307,0.0525
9/16/2016,624000,13157.5,0.0307,0.0525
9/17/2016,621000,13157.5,0.0307,0.0525
9/18/2016,621000,13157.5,0.0307,0.0525
9/19/2016,621000,13156,0.0307,0.0525
9/20/2016,622000,13152.5,0.0307,0.0525
9/21/2016,623000,13135.5,0.0307,0.0525
9/22/2016,628000,13090,0.0307,0.05
9/23/2016,627000,13076.5,0.0307,0.05
9/24/2016,628000,13076.5,0.0307,0.05
9/25/2016,628000,13076.5,0.0307,0.05
9/26/2016,627000,13030,0.0307,0.05
9/27/2016,626000,12955,0.0307,0.05
9/28/2016,622000,12947.5,0.0307,0.05
9/29/2016,621000,12975,0.0307,0.05
9/30/2016,621000,13051,0.0307,0.05
10/1/2016,620000,13051,0.0331,0.05
10/2/2016,620000,13051,0.0331,0.05
10/3/2016,621000,12982.5,0.0331,0.05
10/4/2016,620000,12981.5,0.0331,0.05
10/5/2016,619000,12997.5,0.0331,0.05
10/6/2016,619000,12987,0.0331,0.05
10/7/2016,619000,12985,0.0331,0.05
10/8/2016,619000,12985,0.0331,0.05
10/9/2016,619000,12985,0.0331,0.05
10/10/2016,619000,12977.5,0.0331,0.05
10/11/2016,619000,13012.5,0.0331,0.05
10/12/2016,619000,13018.5,0.0331,0.05
10/13/2016,620000,13077.5,0.0331,0.05
10/14/2016,621000,13044.5,0.0331,0.05
10/15/2016,619000,13044.5,0.0331,0.05
10/16/2016,619000,13044.5,0.0331,0.05
10/17/2016,620000,13068.5,0.0331,0.05
10/18/2016,621000,13032,0.0331,0.05
10/19/2016,622000,13007.5,0.0331,0.05
10/20/2016,622000,13007.5,0.0331,0.0475
10/21/2016,620000,13045,0.0331,0.0475
10/22/2016,619000,13045,0.0331,0.0475
10/23/2016,619000,13045,0.0331,0.0475
10/24/2016,621000,13013,0.0331,0.0475
10/25/2016,621000,13006,0.0331,0.0475
10/26/2016,622000,13007.5,0.0331,0.0475
10/27/2016,619000,13033,0.0331,0.0475
10/28/2016,620000,13050.5,0.0331,0.0475
10/29/2016,621000,13050.5,0.0331,0.0475
10/30/2016,621000,13050.5,0.0331,0.0475
10/31/2016,621000,13048,0.0331,0.0475
11/1/2016,622000,13041.5,0.0358,0.0475
11/2/2016,625000,13056,0.0358,0.0475
11/3/2016,626000,13075,0.0358,0.0475
11/4/2016,627000,13070,0.0358,0.0475
11/5/2016,626000,13070,0.0358,0.0475
11/6/2016,626000,13070,0.0358,0.0475
11/7/2016,625000,13088,0.0358,0.0475
11/8/2016,623000,13084,0.0358,0.0475
11/9/2016,620000,13099,0.0358,0.0475
11/10/2016,625000,13137.5,0.0358,0.0475
11/11/2016,617000,13287.5,0.0358,0.0475
11/12/2016,613000,13287.5,0.0358,0.0475
11/13/2016,613000,13287.5,0.0358,0.0475
11/14/2016,615000,13357.5,0.0358,0.0475
11/15/2016,613000,13362.5,0.0358,0.0475
11/16/2016,614000,13377.5,0.0358,0.0475
11/17/2016,614000,13372.5,0.0358,0.0475
11/18/2016,611000,13427.5,0.0358,0.0475
11/19/2016,610000,13427.5,0.0358,0.0475
11/20/2016,610000,13427.5,0.0358,0.0475
11/21/2016,610000,13425,0.0358,0.0475
11/22/2016,612000,13442.5,0.0358,0.0475
11/23/2016,611000,13482.5,0.0358,0.0475
11/24/2016,609000,13557.5,0.0358,0.0475
11/25/2016,610000,13517.5,0.0358,0.0475
11/26/2016,609000,13517.5,0.0358,0.0475
11/27/2016,609000,13517.5,0.0358,0.0475
11/28/2016,610000,13530,0.0358,0.0475
11/29/2016,611000,13572.5,0.0358,0.0475
11/30/2016,612000,13552.5,0.0358,0.0475
12/1/2016,608000,13545,0.0302,0.0475
12/2/2016,609000,13525,0.0302,0.0475
12/3/2016,608000,13525,0.0302,0.0475
12/4/2016,608000,13525,0.0302,0.0475
12/5/2016,609000,13432.5,0.0302,0.0475
12/6/2016,607000,13382.5,0.0302,0.0475
12/7/2016,606000,13325,0.0302,0.0475
12/8/2016,606000,13286.5,0.0302,0.0475
12/9/2016,605000,13327.5,0.0302,0.0475
12/10/2016,605000,13327.5,0.0302,0.0475
12/11/2016,605000,13327.5,0.0302,0.0475
12/12/2016,605000,13327.5,0.0302,0.0475
12/13/2016,604000,13307.5,0.0302,0.0475
12/14/2016,604000,13296,0.0302,0.0475
12/15/2016,603000,13397.5,0.0302,0.0475
12/16/2016,602000,13390,0.0302,0.0475
12/17/2016,605000,13390,0.0302,0.0475
12/18/2016,605000,13390,0.0302,0.0475
12/19/2016,606000,13384,0.0302,0.0475
12/20/2016,605000,13427.5,0.0302,0.0475
12/21/2016,603000,13469,0.0302,0.0475
12/22/2016,604000,13452.5,0.0302,0.0475
12/23/2016,603000,13450,0.0302,0.0475
12/24/2016,604000,13450,0.0302,0.0475
12/25/2016,604000,13450,0.0302,0.0475
12/26/2016,604000,13450,0.0302,0.0475
12/27/2016,605000,13447.5,0.0302,0.0475
12/28/2016,606000,13442.5,0.0302,0.0475
12/29/2016,607000,13462.5,0.0302,0.0475
12/30/2016,608000,13472.5,0.0302,0.0475
12/31/2016,608000,13472.5,0.0302,0.0475
1/1/2017,608000,13472.5,0.0349,0.0475
1/2/2017,608000,13472.5,0.0349,0.0475
1/3/2017,606000,13479.5,0.0349,0.0475
1/4/2017,606000,13440,0.0349,0.0475
1/5/2017,607000,13375,0.0349,0.0475
1/6/2017,606000,13365,0.0349,0.0475
1/7/2017,600000,13365,0.0349,0.0475
1/8/2017,600000,13365,0.0349,0.0475
1/9/2017,602000,13365,0.0349,0.0475
1/10/2017,605000,13315,0.0349,0.0475
1/11/2017,605000,13329,0.0349,0.0475
1/12/2017,607000,13290,0.0349,0.0475
1/13/2017,607000,13331.5,0.0349,0.0475
1/14/2017,608000,13331.5,0.0349,0.0475
1/15/2017,608000,13331.5,0.0349,0.0475
1/16/2017,609000,13366.5,0.0349,0.0475
1/17/2017,610000,13351.5,0.0349,0.0475
1/18/2017,613000,13342.5,0.0349,0.0475
1/19/2017,610000,13373,0.0349,0.0475
1/20/2017,611000,13410,0.0349,0.0475
1/21/2017,611000,13410,0.0349,0.0475
1/22/2017,611000,13410,0.0349,0.0475
1/23/2017,613000,13360,0.0349,0.0475
1/24/2017,613000,13331,0.0349,0.0475
1/25/2017,610000,13360.5,0.0349,0.0475
1/26/2017,607000,13336,0.0349,0.0475
1/27/2017,602000,13358.5,0.0349,0.0475
1/28/2017,602000,13358.5,0.0349,0.0475
1/29/2017,602000,13358.5,0.0349,0.0475
1/30/2017,603000,13345,0.0349,0.0475
1/31/2017,603000,13352,0.0349,0.0475
2/1/2017,607000,13372.5,0.0383,0.0475
2/2/2017,607000,13352.5,0.0383,0.0475
2/3/2017,609000,13345,0.0383,0.0475
2/4/2017,611000,13345,0.0383,0.0475
2/5/2017,611000,13345,0.0383,0.0475
2/6/2017,610000,13322.5,0.0383,0.0475
2/7/2017,612000,13328.5,0.0383,0.0475
2/8/2017,612000,13325,0.0383,0.0475
2/9/2017,614000,13302.5,0.0383,0.0475
2/10/2017,608000,13315.5,0.0383,0.0475
2/11/2017,610000,13315.5,0.0383,0.0475
2/12/2017,610000,13315.5,0.0383,0.0475
2/13/2017,609000,13326.5,0.0383,0.0475
2/14/2017,608000,13330.5,0.0383,0.0475
2/15/2017,608000,13330.5,0.0383,0.0475
2/16/2017,610000,13320,0.0383,0.0475
2/17/2017,612000,13332.5,0.0383,0.0475
2/18/2017,610000,13332.5,0.0383,0.0475
2/19/2017,610000,13332.5,0.0383,0.0475
2/20/2017,611000,13354,0.0383,0.0475
2/21/2017,610000,13372.5,0.0383,0.0475
2/22/2017,611000,13367,0.0383,0.0475
2/23/2017,611000,13351,0.0383,0.0475
2/24/2017,616000,13330.5,0.0383,0.0475
2/25/2017,618000,13330.5,0.0383,0.0475
2/26/2017,618000,13330.5,0.0383,0.0475
2/27/2017,617000,13342.5,0.0383,0.0475
2/28/2017,616000,13336,0.0383,0.0475
3/1/2017,613000,13362,0.0361,0.0475
3/2/2017,612000,13358.5,0.0361,0.0475
3/3/2017,609000,13382.5,0.0361,0.0475
3/4/2017,608000,13382.5,0.0361,0.0475
3/5/2017,608000,13382.5,0.0361,0.0475
3/6/2017,609000,13350,0.0361,0.0475
3/7/2017,606000,13347,0.0361,0.0475
3/8/2017,603000,13350,0.0361,0.0475
3/9/2017,601000,13386.5,0.0361,0.0475
3/10/2017,599000,13379,0.0361,0.0475
3/11/2017,600000,13379,0.0361,0.0475
3/12/2017,600000,13379,0.0361,0.0475
3/13/2017,600000,13356,0.0361,0.0475
3/14/2017,598000,13371.5,0.0361,0.0475
3/15/2017,597000,13365,0.0361,0.0475
3/16/2017,601000,13348.5,0.0361,0.0475
3/17/2017,602000,13345,0.0361,0.0475
3/18/2017,603000,13345,0.0361,0.0475
3/19/2017,603000,13345,0.0361,0.0475
3/20/2017,604000,13313.5,0.0361,0.0475
3/21/2017,605000,13319,0.0361,0.0475
3/22/2017,607000,13329,0.0361,0.0475
3/23/2017,609000,13324.5,0.0361,0.0475
3/24/2017,609000,13326.5,0.0361,0.0475
3/25/2017,608000,13326.5,0.0361,0.0475
3/26/2017,608000,13326.5,0.0361,0.0475
3/27/2017,612000,13310.5,0.0361,0.0475
3/28/2017,612000,13310.5,0.0361,0.0475
3/29/2017,610000,13313.5,0.0361,0.0475
3/30/2017,611000,13316,0.0361,0.0475
3/31/2017,608000,13325.5,0.0361,0.0475
4/1/2017,609000,13325.5,0.0417,0.0475
4/2/2017,609000,13325.5,0.0417,0.0475
4/3/2017,609000,13322.5,0.0417,0.0475
4/4/2017,611000,13328,0.0417,0.0475
4/5/2017,611000,13321,0.0417,0.0475
4/6/2017,612000,13335.5,0.0417,0.0475
4/7/2017,609000,13317.5,0.0417,0.0475
4/8/2017,610000,13317.5,0.0417,0.0475
4/9/2017,610000,13317.5,0.0417,0.0475
4/10/2017,610000,13286.5,0.0417,0.0475
4/11/2017,611000,13281.5,0.0417,0.0475
4/12/2017,614000,13275,0.0417,0.0475
4/13/2017,618000,13256.5,0.0417,0.0475
4/14/2017,618000,13256.5,0.0417,0.0475
4/15/2017,618000,13256.5,0.0417,0.0475
4/16/2017,618000,13256.5,0.0417,0.0475
4/17/2017,620000,13285.5,0.0417,0.0475
4/18/2017,615000,13296.5,0.0417,0.0475
4/19/2017,619000,13296.5,0.0417,0.0475
4/20/2017,615000,13323.5,0.0417,0.0475
4/21/2017,617000,13320,0.0417,0.0475
4/22/2017,618000,13320,0.0417,0.0475
4/23/2017,618000,13320,0.0417,0.0475
4/24/2017,618000,13320,0.0417,0.0475
4/25/2017,615000,13277.5,0.0417,0.0475
4/26/2017,609000,13285,0.0417,0.0475
4/27/2017,610000,13314,0.0417,0.0475
4/28/2017,609000,13329,0.0417,0.0475
4/29/2017,609000,13329,0.0417,0.0475
4/30/2017,609000,13329,0.0417,0.0475
5/1/2017,609000,13329,0.0433,0.0475
5/2/2017,607000,13311.5,0.0433,0.0475
5/3/2017,607000,13305.5,0.0433,0.0475
5/4/2017,600000,13327.5,0.0433,0.0475
5/5/2017,598000,13330,0.0433,0.0475
5/6/2017,599000,13330,0.0433,0.0475
5/7/2017,599000,13330,0.0433,0.0475
5/8/2017,601000,13309.5,0.0433,0.0475
5/9/2017,600000,13350,0.0433,0.0475
5/10/2017,599000,13357.5,0.0433,0.0475
5/11/2017,596000,13357.5,0.0433,0.0475
5/12/2017,601000,13329.5,0.0433,0.0475
5/13/2017,601000,13329.5,0.0433,0.0475
5/14/2017,601000,13329.5,0.0433,0.0475
5/15/2017,599000,13304,0.0433,0.0475
5/16/2017,600000,13300.5,0.0433,0.0475
5/17/2017,604000,13323.5,0.0433,0.0475
5/18/2017,609000,13355.5,0.0433,0.0475
5/19/2017,605000,13335,0.0433,0.0475
5/20/2017,612000,13335,0.0433,0.0475
5/21/2017,612000,13335,0.0433,0.0475
5/22/2017,608000,13302.5,0.0433,0.0475
5/23/2017,609000,13302.5,0.0433,0.0475
5/24/2017,606000,13308.5,0.0433,0.0475
5/25/2017,606000,13308.5,0.0433,0.0475
5/26/2017,607000,13294.5,0.0433,0.0475
5/27/2017,612000,13294.5,0.0433,0.0475
5/28/2017,612000,13294.5,0.0433,0.0475
5/29/2017,610000,13321.5,0.0433,0.0475
5/30/2017,610000,13323.5,0.0433,0.0475
5/31/2017,609000,13322.5,0.0433,0.0475
6/1/2017,609000,13322.5,0.0437,0.0475
6/2/2017,610000,13304,0.0437,0.0475
6/3/2017,616000,13304,0.0437,0.0475
6/4/2017,616000,13304,0.0437,0.0475
6/5/2017,615000,13286,0.0437,0.0475
6/6/2017,615000,13298,0.0437,0.0475
6/7/2017,619000,13304,0.0437,0.0475
6/8/2017,616000,13298,0.0437,0.0475
6/9/2017,614000,13291.5,0.0437,0.0475
6/10/2017,610000,13291.5,0.0437,0.0475
6/11/2017,610000,13291.5,0.0437,0.0475
6/12/2017,612000,13298,0.0437,0.0475
6/13/2017,610000,13291.5,0.0437,0.0475
6/14/2017,612000,13282.5,0.0437,0.0475
6/15/2017,610000,13286,0.0437,0.0475
6/16/2017,608000,13297.5,0.0437,0.0475
6/17/2017,607000,13297.5,0.0437,0.0475
6/18/2017,607000,13297.5,0.0437,0.0475
6/19/2017,609000,13289,0.0437,0.0475
6/20/2017,605000,13288.5,0.0437,0.0475
6/21/2017,606000,13318.5,0.0437,0.0475
6/22/2017,607000,13327.5,0.0437,0.0475
6/23/2017,607000,13327.5,0.0437,0.0475
6/24/2017,607000,13327.5,0.0437,0.0475
6/25/2017,607000,13327.5,0.0437,0.0475
6/26/2017,607000,13327.5,0.0437,0.0475
6/27/2017,607000,13327.5,0.0437,0.0475
6/28/2017,607000,13327.5,0.0437,0.0475
6/29/2017,607000,13327.5,0.0437,0.0475
6/30/2017,607000,13327.5,0.0437,0.0475
7/1/2017,607000,13327.5,0.0388,0.0475
7/2/2017,607000,13327.5,0.0388,0.0475
7/3/2017,605000,13367.5,0.0388,0.0475
7/4/2017,601000,13363.5,0.0388,0.0475
7/5/2017,604000,13364,0.0388,0.0475
7/6/2017,603000,13388,0.0388,0.0475
7/7/2017,602000,13403,0.0388,0.0475
7/8/2017,600000,13403,0.0388,0.0475
7/9/2017,600000,13403,0.0388,0.0475
7/10/2017,599000,13399,0.0388,0.0475
7/11/2017,600000,13391,0.0388,0.0475
7/12/2017,602000,13369.5,0.0388,0.0475
7/13/2017,602000,13347.5,0.0388,0.0475
7/14/2017,602000,13338.5,0.0388,0.0475
7/15/2017,606000,13338.5,0.0388,0.0475
7/16/2017,606000,13338.5,0.0388,0.0475
7/17/2017,607000,13327.5,0.0388,0.0475
7/18/2017,607000,13309,0.0388,0.0475
7/19/2017,610000,13318,0.0388,0.0475
7/20/2017,610000,13334.5,0.0388,0.0475
7/21/2017,610000,13312.5,0.0388,0.0475
7/22/2017,614000,13312.5,0.0388,0.0475
7/23/2017,614000,13312.5,0.0388,0.0475
7/24/2017,614000,13310,0.0388,0.0475
7/25/2017,613000,13326,0.0388,0.0475
7/26/2017,610000,13336,0.0388,0.0475
7/27/2017,615000,13318,0.0388,0.0475
7/28/2017,615000,13326.5,0.0388,0.0475
7/29/2017,619000,13326.5,0.0388,0.0475
7/30/2017,619000,13326.5,0.0388,0.0475
7/31/2017,618000,13325,0.0388,0.0475
8/1/2017,617000,13324,0.0382,0.0475
8/2/2017,617000,13324,0.0382,0.0475
8/3/2017,615000,13325.5,0.0382,0.0475
8/4/2017,617000,13316,0.0382,0.0475
8/5/2017,613000,13316,0.0382,0.0475
8/6/2017,613000,13316,0.0382,0.0475
8/7/2017,613000,13321,0.0382,0.0475
8/8/2017,613000,13313,0.0382,0.0475
8/9/2017,615000,13332.5,0.0382,0.0475
8/10/2017,618000,13334,0.0382,0.0475
8/11/2017,621000,13357.5,0.0382,0.0475
8/12/2017,623000,13357.5,0.0382,0.0475
8/13/2017,623000,13357.5,0.0382,0.0475
8/14/2017,621000,13349,0.0382,0.0475
8/15/2017,619000,13361,0.0382,0.0475
8/16/2017,618000,13378.5,0.0382,0.0475
8/17/2017,618000,13378.5,0.0382,0.0475
8/18/2017,624000,13362,0.0382,0.0475
8/19/2017,622000,13362,0.0382,0.0475
8/20/2017,622000,13362,0.0382,0.0475
8/21/2017,622000,13350.5,0.0382,0.0475
8/22/2017,624000,13343,0.0382,0.045
8/23/2017,621000,13358.5,0.0382,0.045
8/24/2017,624000,13346.5,0.0382,0.045
8/25/2017,623000,13345.5,0.0382,0.045
8/26/2017,624000,13345.5,0.0382,0.045
8/27/2017,624000,13345.5,0.0382,0.045
8/28/2017,625000,13340,0.0382,0.045
8/29/2017,634000,13339.5,0.0382,0.045
8/30/2017,631000,13346.5,0.0382,0.045
8/31/2017,631000,13343,0.0382,0.045
9/1/2017,631000,13343,0.0372,0.045
9/2/2017,631000,13343,0.0372,0.045
9/3/2017,631000,13343,0.0372,0.045
9/4/2017,638000,13342.5,0.0372,0.045
9/5/2017,637000,13337.5,0.0372,0.045
9/6/2017,639000,13337.5,0.0372,0.045
9/7/2017,636000,13306.5,0.0372,0.045
9/8/2017,642000,13204,0.0372,0.045
9/9/2017,641000,13204,0.0372,0.045
9/10/2017,641000,13204,0.0372,0.045
9/11/2017,637000,13162.5,0.0372,0.045
9/12/2017,631000,13195,0.0372,0.045
9/13/2017,632000,13202.5,0.0372,0.045
9/14/2017,629000,13249.5,0.0372,0.045
9/15/2017,634000,13240,0.0372,0.045
9/16/2017,632000,13240,0.0372,0.045
9/17/2017,632000,13240,0.0372,0.045
9/18/2017,629000,13255,0.0372,0.045
9/19/2017,627000,13278.5,0.0372,0.045
9/20/2017,629000,13281.5,0.0372,0.045
9/21/2017,627000,13281.5,0.0372,0.045
9/22/2017,624000,13312.5,0.0372,0.0425
9/23/2017,627000,13312.5,0.0372,0.0425
9/24/2017,627000,13312.5,0.0372,0.0425
9/25/2017,626000,13326,0.0372,0.0425
9/26/2017,630000,13376.5,0.0372,0.0425
9/27/2017,627000,13440,0.0372,0.0425
9/28/2017,625000,13515,0.0372,0.0425
9/29/2017,628000,13471.5,0.0372,0.0425
9/30/2017,627000,13471.5,0.0372,0.0425
10/1/2017,627000,13471.5,0.0358,0.0425
10/2/2017,621000,13537.5,0.0358,0.0425
10/3/2017,619000,13542.5,0.0358,0.0425
10/4/2017,622000,13476.5,0.0358,0.0425
10/5/2017,622000,13457.5,0.0358,0.0425
10/6/2017,622000,13504,0.0358,0.0425
10/7/2017,628000,13504,0.0358,0.0425
10/8/2017,628000,13504,0.0358,0.0425
10/9/2017,628000,13516.5,0.0358,0.0425
10/10/2017,633000,13513,0.0358,0.0425
10/11/2017,636000,13517,0.0358,0.0425
10/12/2017,638000,13504.5,0.0358,0.0425
10/13/2017,640000,13499,0.0358,0.0425
10/14/2017,645000,13499,0.0358,0.0425
10/15/2017,645000,13499,0.0358,0.0425
10/16/2017,644000,13482.5,0.0358,0.0425
10/17/2017,640000,13506.5,0.0358,0.0425
10/18/2017,638000,13516,0.0358,0.0425
10/19/2017,637000,13523,0.0358,0.0425
10/20/2017,642000,13518.5,0.0358,0.0425
10/21/2017,639000,13518.5,0.0358,0.0425
10/22/2017,639000,13518.5,0.0358,0.0425
10/23/2017,638000,13542.5,0.0358,0.0425
10/24/2017,643000,13532.5,0.0358,0.0425
10/25/2017,639000,13577.5,0.0358,0.0425
10/26/2017,642000,13581.5,0.0358,0.0425
10/27/2017,636000,13616.5,0.0358,0.0425
10/28/2017,641000,13616.5,0.0358,0.0425
10/29/2017,641000,13616.5,0.0358,0.0425
10/30/2017,641000,13584,0.0358,0.0425
10/31/2017,640000,13562.5,0.0358,0.0425
11/1/2017,637000,13580,0.033,0.0425
11/2/2017,640000,13551,0.033,0.0425
11/3/2017,640000,13497.5,0.033,0.0425
11/4/2017,634000,13497.5,0.033,0.0425
11/5/2017,634000,13497.5,0.033,0.0425
11/6/2017,638000,13524.5,0.033,0.0425
11/7/2017,639000,13513.5,0.033,0.0425
11/8/2017,637000,13517,0.033,0.0425
11/9/2017,639000,13515,0.033,0.0425
11/10/2017,640000,13532.5,0.033,0.0425
11/11/2017,636000,13532.5,0.033,0.0425
11/12/2017,636000,13532.5,0.033,0.0425
11/13/2017,636000,13551.5,0.033,0.0425
11/14/2017,637000,13553.5,0.033,0.0425
11/15/2017,638000,13535,0.033,0.0425
11/16/2017,638000,13542,0.033,0.0425
11/17/2017,638000,13527.5,0.033,0.0425
11/18/2017,643000,13527.5,0.033,0.0425
11/19/2017,643000,13527.5,0.033,0.0425
11/20/2017,643000,13535,0.033,0.0425
11/21/2017,637000,13533.5,0.033,0.0425
11/22/2017,639000,13526,0.033,0.0425
11/23/2017,641000,13513,0.033,0.0425
11/24/2017,640000,13502.5,0.033,0.0425
11/25/2017,639000,13502.5,0.033,0.0425
11/26/2017,639000,13502.5,0.033,0.0425
11/27/2017,639000,13518.5,0.033,0.0425
11/28/2017,641000,13508.5,0.033,0.0425
11/29/2017,640000,13502.5,0.033,0.0425
11/30/2017,637000,13526,0.033,0.0425
12/1/2017,637000,13526,0.0361,0.0425
12/2/2017,635000,13526,0.0361,0.0425
12/3/2017,635000,13526,0.0361,0.0425
12/4/2017,633000,13526,0.0361,0.0425
12/5/2017,635000,13519,0.0361,0.0425
12/6/2017,631000,13539,0.0361,0.0425
12/7/2017,631000,13553.5,0.0361,0.0425
12/8/2017,628000,13547.5,0.0361,0.0425
12/9/2017,628000,13547.5,0.0361,0.0425
12/10/2017,628000,13547.5,0.0361,0.0425
12/11/2017,628000,13552.5,0.0361,0.0425
12/12/2017,627000,13568.5,0.0361,0.0425
12/13/2017,628000,13585,0.0361,0.0425
12/14/2017,633000,13577.5,0.0361,0.0425
12/15/2017,632000,13578.5,0.0361,0.0425
12/16/2017,633000,13578.5,0.0361,0.0425
12/17/2017,633000,13578.5,0.0361,0.0425
12/18/2017,632000,13581.5,0.0361,0.0425
12/19/2017,635000,13576.5,0.0361,0.0425
12/20/2017,635000,13577.5,0.0361,0.0425
12/21/2017,637000,13557.5,0.0361,0.0425
12/22/2017,636000,13561,0.0361,0.0425
12/23/2017,638000,13561,0.0361,0.0425
12/24/2017,638000,13561,0.0361,0.0425
12/25/2017,638000,13561,0.0361,0.0425
12/26/2017,638000,13561,0.0361,0.0425
12/27/2017,642000,13560.5,0.0361,0.0425
12/28/2017,643000,13562,0.0361,0.0425
12/29/2017,645000,13567.5,0.0361,0.0425
12/30/2017,647000,13567.5,0.0361,0.0425
12/31/2017,647000,13567.5,0.0361,0.0425
1/1/2018,647000,13567.5,0.0325,0.0425
1/2/2018,649000,13517.5,0.0325,0.0425
1/3/2018,652000,13478,0.0325,0.0425
1/4/2018,647000,13423.5,0.0325,0.0425
1/5/2018,650000,13415.5,0.0325,0.0425
1/6/2018,646000,13415.5,0.0325,0.0425
1/7/2018,646000,13415.5,0.0325,0.0425
1/8/2018,648000,13426.5,0.0325,0.0425
1/9/2018,647000,13437.5,0.0325,0.0425
1/10/2018,645000,13436.5,0.0325,0.0425
1/11/2018,648000,13399.5,0.0325,0.0425
1/12/2018,650000,13353.5,0.0325,0.0425
1/13/2018,651000,13353.5,0.0325,0.0425
1/14/2018,651000,13353.5,0.0325,0.0425
1/15/2018,650000,13334.5,0.0325,0.0425
1/16/2018,649000,13337.5,0.0325,0.0425
1/17/2018,647000,13357.5,0.0325,0.0425
1/18/2018,643000,13346,0.0325,0.0425
1/19/2018,643000,13313.5,0.0325,0.0425
1/20/2018,643000,13313.5,0.0325,0.0425
1/21/2018,643000,13313.5,0.0325,0.0425
1/22/2018,643000,13347.5,0.0325,0.0425
1/23/2018,642000,13325,0.0325,0.0425
1/24/2018,645000,13313.5,0.0325,0.0425
1/25/2018,651000,13288.5,0.0325,0.0425
1/26/2018,648000,13307,0.0325,0.0425
1/27/2018,650000,13307,0.0325,0.0425
1/28/2018,650000,13307,0.0325,0.0425
1/29/2018,651000,13363.5,0.0325,0.0425
1/30/2018,648000,13432.5,0.0325,0.0425
1/31/2018,650000,13388.5,0.0325,0.0425
2/1/2018,653000,13427,0.0318,0.0425
2/2/2018,653000,13451.5,0.0318,0.0425
2/3/2018,648000,13451.5,0.0318,0.0425
2/4/2018,648000,13451.5,0.0318,0.0425
2/5/2018,648000,13525,0.0318,0.0425
2/6/2018,653000,13552.5,0.0318,0.0425
2/7/2018,651000,13553,0.0318,0.0425
2/8/2018,649000,13605,0.0318,0.0425
2/9/2018,652000,13627.5,0.0318,0.0425
2/10/2018,652000,13627.5,0.0318,0.0425
2/11/2018,652000,13627.5,0.0318,0.0425
2/12/2018,651000,13657.5,0.0318,0.0425
2/13/2018,653000,13657.5,0.0318,0.0425
2/14/2018,658000,13628.5,0.0318,0.0425
2/15/2018,663000,13558.5,0.0318,0.0425
2/16/2018,663000,13558.5,0.0318,0.0425
2/17/2018,658000,13558.5,0.0318,0.0425
2/18/2018,658000,13558.5,0.0318,0.0425
2/19/2018,658000,13560.5,0.0318,0.0425
2/20/2018,656000,13612.5,0.0318,0.0425
2/21/2018,652000,13618.5,0.0318,0.0425
2/22/2018,652000,13682.5,0.0318,0.0425
2/23/2018,656000,13667.5,0.0318,0.0425
2/24/2018,656000,13667.5,0.0318,0.0425
2/25/2018,656000,13667.5,0.0318,0.0425
2/26/2018,655000,13660,0.0318,0.0425
2/27/2018,657000,13675,0.0318,0.0425
2/28/2018,653000,13745,0.0318,0.0425
3/1/2018,655000,13747.5,0.034,0.0425
3/2/2018,658000,13757.5,0.034,0.0425
3/3/2018,659000,13757.5,0.034,0.0425
3/4/2018,659000,13757.5,0.034,0.0425
3/5/2018,658000,13762.5,0.034,0.0425
3/6/2018,657000,13775,0.034,0.0425
3/7/2018,665000,13766,0.034,0.0425
3/8/2018,659000,13785,0.034,0.0425
3/9/2018,658000,13781,0.034,0.0425
3/10/2018,661000,13781,0.034,0.0425
3/11/2018,661000,13781,0.034,0.0425
3/12/2018,661000,13770,0.034,0.0425
3/13/2018,660000,13750.5,0.034,0.0425
3/14/2018,659000,13736.5,0.034,0.0425
3/15/2018,659000,13747.5,0.034,0.0425
3/16/2018,656000,13749,0.034,0.0425
3/17/2018,656000,13749,0.034,0.0425
3/18/2018,656000,13749,0.034,0.0425
3/19/2018,656000,13764.5,0.034,0.0425
3/20/2018,658000,13750,0.034,0.0425
3/21/2018,657000,13762.5,0.034,0.0425
3/22/2018,665000,13752.5,0.034,0.0425
3/23/2018,664000,13782.5,0.034,0.0425
3/24/2018,672000,13782.5,0.034,0.0425
3/25/2018,672000,13782.5,0.034,0.0425
3/26/2018,672000,13740,0.034,0.0425
